,Tournament,Date,Series,Court,Surface,Round,Best of,source,Score,Sets,Power_Rating,target,Rank_Source,Rank_Target,Pts_Source,Pts_Target,Odd_Source,Odd_Target
49961,China Open,01/10/2018,ATP500,Outdoor,Hard,1st Round,3,Jaziri M.,4-6 3-6    ,2,2,Wu Y.,61,422,854,91,1.66,2.1
49962,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Berrettini M.,6-3 6-2    ,2,2,Mayer L.,58,52,879,965,1.44,2.62
49963,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Verdasco F.,6-2 6-7 6-7   ,3,4,Monfils G.,28,39,1420,1195,1.83,1.83
49964,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Krajinovic F.,6-1 6-4    ,2,2,Zverev M.,36,69,1222,790,1.44,2.62
49965,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Dimitrov G.,5-7 3-6    ,2,2,Sandgren T.,8,59,3755,862,1.22,4.52
49966,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Basilashvili N.,6-7 7-5 6-2   ,3,4,Sock J.,34,17,1257,1850,1.8,1.9
49967,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Del Potro J.M.,5-7 2-6    ,2,2,Ramos-Vinolas A.,4,50,5980,975,1.1,7.0
49968,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,6-0 6-4    ,2,2,Sousa J.,68,43,795,1056,1.66,2.1
49969,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Cecchinato M.,6-1 4-6 5-7   ,3,4,Baghdatis M.,22,116,1735,480,2.2,1.61
49970,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Fognini F.,1-6 6-3 6-3   ,3,4,Albot R.,13,102,2225,577,1.4,2.75
49971,China Open,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,4-6 4-6    ,2,2,Bautista Agut R.,5,26,4890,1570,1.36,3.0
49972,China Open,03/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Lajovic D.,6-4 2-6 6-4   ,3,4,Dimitrov G.,55,8,920,3755,3.0,1.36
49973,China Open,03/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Edmund K.,5-7 7-6 5-7   ,3,4,Berrettini M.,16,58,1855,879,1.66,2.1
49974,China Open,03/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Krajinovic F.,7-6 6-3    ,2,2,Lopez F.,36,71,1222,770,1.5,2.5
49975,China Open,03/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Del Potro J.M.,4-6 6-7    ,2,2,Khachanov K.,4,24,5980,1605,1.36,3.0
49976,China Open,04/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Fucsovics M.,6-4 6-2    ,2,2,Cecchinato M.,45,22,1022,1735,1.4,2.75
49977,China Open,04/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Fognini F.,4-6 3-6    ,2,2,Rublev A.,13,68,2225,795,1.83,1.83
49978,China Open,04/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Basilashvili N.,7-6 6-4    ,2,2,Verdasco F.,34,28,1257,1420,2.2,1.61
49979,China Open,04/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Jaziri M.,6-7 6-2 4-6   ,3,4,Zverev A.,61,5,854,4890,8.0,1.08
49980,China Open,05/10/2018,ATP500,Outdoor,Hard,Quarterfinals,3,Fognini F.,6-4 6-4    ,2,2,Fucsovics M.,13,45,2225,1022,1.5,2.62
49981,China Open,05/10/2018,ATP500,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,3-6 0-6    ,2,2,Krajinovic F.,4,36,5980,1222,1.12,6.0
49982,China Open,05/10/2018,ATP500,Outdoor,Hard,Quarterfinals,3,Edmund K.,6-3 7-6    ,2,2,Lajovic D.,16,55,1855,920,1.61,2.3
49983,China Open,05/10/2018,ATP500,Outdoor,Hard,Quarterfinals,3,Basilashvili N.,2-6 2-6    ,2,2,Jaziri M.,34,61,1257,854,1.53,2.5
49984,China Open,06/10/2018,ATP500,Outdoor,Hard,Semifinals,3,Basilashvili N.,7-6 6-4    ,2,2,Edmund K.,34,16,1257,1855,2.5,1.53
49985,China Open,07/10/2018,ATP500,Outdoor,Hard,The Final,3,Basilashvili N.,4-6 4-6    ,2,2,Del Potro J.M.,34,4,1257,5980,5.5,1.14
49986,Rakuten Japan Open Tennis Championships,01/10/2018,ATP500,Outdoor,Hard,1st Round,3,Raonic M.,6-3 6-4    ,2,2,Mannarino A.,20,33,1755,1285,1.2,4.33
49987,Rakuten Japan Open Tennis Championships,01/10/2018,ATP500,Outdoor,Hard,1st Round,3,Paire B.,4-6 6-7    ,2,2,Jarry N.,63,47,850,1020,1.5,2.5
49988,Rakuten Japan Open Tennis Championships,01/10/2018,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,6-3 3-6 6-2   ,3,4,Chung H.,31,23,1295,1630,1.66,2.1
49989,Rakuten Japan Open Tennis Championships,01/10/2018,ATP500,Outdoor,Hard,1st Round,3,Watanuki Y.,7-6 4-6 1-6   ,3,4,Haase R.,273,44,188,1045,2.75,1.4
49990,Rakuten Japan Open Tennis Championships,01/10/2018,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,6-4 6-1    ,2,2,Sugita Y.,12,110,2520,510,1.08,8.0
49991,Rakuten Japan Open Tennis Championships,01/10/2018,ATP500,Outdoor,Hard,1st Round,3,Klizan M.,4-6 6-7    ,2,2,Johnson S.,51,30,967,1340,1.66,2.1
49992,Rakuten Japan Open Tennis Championships,01/10/2018,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,6-4 6-4    ,2,2,Schwartzman D.,32,14,1287,2110,1.66,2.1
49993,Rakuten Japan Open Tennis Championships,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Gasquet R.,6-7 3-6    ,2,2,Kudla D.,25,65,1580,815,1.4,2.75
49994,Rakuten Japan Open Tennis Championships,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Tiafoe F.,7-5 6-4    ,2,2,Marterer M.,41,57,1090,903,1.57,2.25
49995,Rakuten Japan Open Tennis Championships,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Chardy J.,6-4 3-6 3-6   ,3,4,Dzumhur D.,42,40,1075,1145,2.0,1.72
49996,Rakuten Japan Open Tennis Championships,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Wawrinka S.,6-3 6-4    ,2,2,Fritz T.,74,60,740,858,1.4,2.75
49997,Rakuten Japan Open Tennis Championships,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Struff J.L.,6-3 4-6 6-7   ,3,4,Cilic M.,56,6,910,4715,4.33,1.2
49998,Rakuten Japan Open Tennis Championships,02/10/2018,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,6-1 6-3    ,2,2,Daniel T.,15,72,1962,763,1.36,3.0
49999,Rakuten Japan Open Tennis Championships,03/10/2018,ATP500,Outdoor,Hard,1st Round,3,Kyrgios N.,5-7 6-7    ,2,2,Nishioka Y.,27,95,1425,595,1.3,3.4
50000,Rakuten Japan Open Tennis Championships,03/10/2018,ATP500,Outdoor,Hard,1st Round,3,De Minaur A.,6-7 7-6 6-2   ,3,4,Simon G.,38,29,1208,1345,1.9,1.8
50001,Rakuten Japan Open Tennis Championships,03/10/2018,ATP500,Outdoor,Hard,1st Round,3,Anderson K.,6-4 6-7 2-6   ,3,4,Ebden M.,9,48,3595,1019,1.2,4.33
50002,Rakuten Japan Open Tennis Championships,03/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Nishikori K.,6-3 7-5    ,2,2,Paire B.,12,63,2520,850,1.2,4.33
50003,Rakuten Japan Open Tennis Championships,03/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Medvedev D.,4-6 3-6    ,2,2,Klizan M.,32,51,1287,967,1.72,2.0
50004,Rakuten Japan Open Tennis Championships,03/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Raonic M.,6-3 7-6    ,2,2,Watanuki Y.,20,273,1755,188,1.11,6.5
50005,Rakuten Japan Open Tennis Championships,03/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Shapovalov D.,6-4 1-6 4-6   ,3,4,Wawrinka S.,31,74,1295,740,2.37,1.53
50006,Rakuten Japan Open Tennis Championships,04/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Struff J.L.,7-6 6-7 6-4   ,3,4,Chardy J.,56,42,910,1075,1.66,2.1
50007,Rakuten Japan Open Tennis Championships,04/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,3-6 7-5 1-6   ,3,4,De Minaur A.,15,38,1962,1208,1.66,2.1
50008,Rakuten Japan Open Tennis Championships,04/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Anderson K.,6-3 3-6 6-2   ,3,4,Tiafoe F.,9,41,3595,1090,1.4,2.75
50009,Rakuten Japan Open Tennis Championships,04/10/2018,ATP500,Outdoor,Hard,2nd Round,3,Gasquet R.,6-7 6-7    ,2,2,Kyrgios N.,25,27,1580,1425,2.5,1.5
50010,Rakuten Japan Open Tennis Championships,05/10/2018,ATP500,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,4-6 7-6 6-4   ,3,4,Struff J.L.,31,56,1295,910,1.44,2.75
50011,Rakuten Japan Open Tennis Championships,05/10/2018,ATP500,Outdoor,Hard,Quarterfinals,3,Medvedev D.,6-7 3-6    ,2,2,Raonic M.,32,20,1287,1755,2.75,1.44
50012,Rakuten Japan Open Tennis Championships,05/10/2018,ATP500,Outdoor,Hard,Quarterfinals,3,Nishikori K.,6-3 6-3    ,2,2,Tsitsipas S.,12,15,2520,1962,1.44,2.75
50013,Rakuten Japan Open Tennis Championships,05/10/2018,ATP500,Outdoor,Hard,Quarterfinals,3,Gasquet R.,6-7 6-7    ,2,2,Anderson K.,25,9,1580,3595,2.2,1.66
50014,Rakuten Japan Open Tennis Championships,06/10/2018,ATP500,Outdoor,Hard,Semifinals,3,Medvedev D.,6-3 6-3    ,2,2,Shapovalov D.,32,31,1287,1295,1.72,2.1
50015,Rakuten Japan Open Tennis Championships,06/10/2018,ATP500,Outdoor,Hard,Semifinals,3,Nishikori K.,6-7 1-6    ,2,2,Gasquet R.,12,25,2520,1580,1.4,3.0
50016,Rakuten Japan Open Tennis Championships,07/10/2018,ATP500,Outdoor,Hard,The Final,3,Medvedev D.,6-2 6-4    ,2,2,Nishikori K.,32,12,1287,2520,3.2,1.36
50017,Shanghai Masters,07/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Chardy J.,3-6 6-7    ,2,2,Marterer M.,41,64,1100,809,1.4,2.75
50018,Shanghai Masters,07/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Jarry N.,6-4 3-6 7-6   ,3,4,Zverev M.,48,71,1020,765,1.57,2.25
50019,Shanghai Masters,07/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Gojowczyk P.,4-6 7-6 3-6   ,3,4,Sock J.,68,17,786,1850,2.1,1.66
50020,Shanghai Masters,07/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Khachanov K.,6-7 6-3 6-4   ,3,4,Johnson S.,27,32,1605,1270,1.4,2.75
50021,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Ebden M.,6-3 4-6 3-6   ,3,4,Tiafoe F.,51,40,974,1115,2.62,1.44
50022,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Bautista Agut R.,6-3 6-4    ,2,2,Rublev A.,28,73,1570,750,1.57,2.25
50023,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Fucsovics M.,3-6 4-6    ,2,2,Dzumhur D.,42,39,1092,1145,1.72,2.0
50024,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Fritz T.,6-3 7-6    ,2,2,Haase R.,59,44,858,1045,1.5,2.5
50025,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,3-6 4-6    ,2,2,Schwartzman D.,57,16,920,1975,1.9,1.8
50026,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Tsitsipas S.,7-6 4-6 6-4   ,3,4,Monfils G.,15,37,1987,1195,1.8,1.9
50027,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Cecchinato M.,7-6 4-6 6-7   ,3,4,Simon G.,21,31,1768,1345,3.75,1.25
50028,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,6-3 5-7 6-3   ,3,4,Raonic M.,78,20,701,1800,5.5,1.14
50029,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,6-4 4-6 3-6   ,3,4,Wawrinka S.,19,69,1815,785,2.25,1.57
50030,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Klahn B.,4-6 6-4 6-3   ,3,4,Kyrgios N.,104,38,560,1170,3.75,1.25
50031,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Seppi A.,4-6 4-6    ,2,2,Mannarino A.,47,46,1021,1030,1.9,1.8
50032,Shanghai Masters,08/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Wu Y.,7-6 6-2    ,2,2,Li Z.,415,254,91,214,1.4,2.75
50033,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,3-6 4-6    ,2,2,Carreno Busta P.,62,24,850,1750,1.57,2.25
50034,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Chung H.,6-4 2-6 6-1   ,3,4,Hurkacz H.,26,93,1630,597,1.28,3.5
50035,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Gasquet R.,6-1 2-6 1-6   ,3,4,Mayer L.,25,53,1670,936,1.36,3.0
50036,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,De Minaur A.,6-4 7-6    ,2,2,Pospisil V.,33,82,1238,691,1.4,2.75
50037,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Medvedev D.,6-3 6-7 4-6   ,3,4,Zhang Ze,22,216,1762,257,1.11,6.5
50038,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Basilashvili N.,6-2 6-2    ,2,2,Shapovalov D.,23,29,1757,1430,2.5,1.5
50039,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Kukushkin M.,4-6 2-6    ,2,2,Ramos-Vinolas A.,83,50,686,975,1.44,2.62
50040,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,1st Round,3,Edmund K.,7-5 6-3    ,2,2,Krajinovic F.,14,35,1990,1232,1.44,2.62
50041,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Gojowczyk P.,4-6 7-6 6-7   ,3,4,Fucsovics M.,68,42,786,1092,2.25,1.57
50042,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Ebden M.,6-4 6-7 7-6   ,3,4,Thiem D.,51,7,974,3825,5.0,1.16
50043,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,3-6 5-7    ,2,2,Chardy J.,3,41,6445,1100,1.08,8.0
50044,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Jarry N.,2-6 7-6 7-5   ,3,4,Cilic M.,48,6,1020,4535,5.0,1.16
50045,Shanghai Masters,09/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Coric B.,4-6 2-6    ,2,2,Klahn B.,19,104,1815,560,1.28,3.5
50046,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,7-5 6-4    ,2,2,Basilashvili N.,5,23,4755,1757,1.4,2.75
50047,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,De Minaur A.,4-6 3-6    ,2,2,Paire B.,33,62,1238,850,1.61,2.2
50048,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Edmund K.,6-3 6-4    ,2,2,Seppi A.,14,47,1990,1021,1.28,3.5
50049,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,4-6 6-7    ,2,2,Khachanov K.,15,27,1987,1605,2.25,1.57
50050,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Cecchinato M.,4-6 7-6 7-6   ,3,4,Chung H.,21,26,1768,1630,4.0,1.22
50051,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Del Potro J.M.,5-7 6-7    ,2,2,Gasquet R.,4,25,6130,1670,1.33,3.25
50052,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Anderson K.,6-3 6-2    ,2,2,Kukushkin M.,8,83,3640,686,1.36,3.0
50053,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Bautista Agut R.,6-3 4-6 1-6   ,3,4,Mcdonald M.,28,78,1570,701,1.33,3.25
50054,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Nishikori K.,3-6 6-0 6-3   ,3,4,Wu Y.,12,415,2730,91,1.1,7.0
50055,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Querrey S.,3-6 7-6 5-7   ,3,4,Fritz T.,57,59,920,858,1.8,1.9
50056,Shanghai Masters,10/10/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,6-4 4-6 6-4   ,3,4,Medvedev D.,2,22,6900,1762,1.22,4.0
50057,Shanghai Masters,11/10/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Edmund K.,6-7 3-6    ,2,2,Jarry N.,14,48,1990,1020,1.44,2.75
50058,Shanghai Masters,11/10/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,6-1 6-4    ,2,2,De Minaur A.,5,33,4755,1238,1.3,3.5
50059,Shanghai Masters,11/10/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Anderson K.,4-6 6-7    ,2,2,Tsitsipas S.,8,15,3640,1987,1.57,2.37
50060,Shanghai Masters,11/10/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,6-4 6-0    ,2,2,Cecchinato M.,3,21,6445,1768,1.05,12.0
50061,Shanghai Masters,11/10/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Nishikori K.,6-7 4-6    ,2,2,Querrey S.,12,57,2730,920,1.44,2.75
50062,Shanghai Masters,11/10/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,6-3 2-6 6-4   ,3,4,Bautista Agut R.,2,28,6900,1570,1.14,5.5
50063,Shanghai Masters,11/10/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Ebden M.,2-6 3-6    ,2,2,Gojowczyk P.,51,68,974,786,1.8,2.0
50064,Shanghai Masters,12/10/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Zverev A.,6-4 6-4    ,2,2,Edmund K.,5,14,4755,1990,1.33,3.4
50065,Shanghai Masters,12/10/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,6-7 3-6    ,2,2,Anderson K.,3,8,6445,3640,1.16,5.0
50066,Shanghai Masters,12/10/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Coric B.,7-5 6-4    ,2,2,Ebden M.,19,51,1815,974,1.36,3.2
50067,Shanghai Masters,12/10/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,4-6 6-7    ,2,2,Nishikori K.,2,12,6900,2730,1.4,3.0
50068,Shanghai Masters,13/10/2018,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,6-2 6-1    ,2,2,Zverev A.,3,5,6445,4755,1.33,3.4
50069,Shanghai Masters,13/10/2018,Masters 1000,Outdoor,Hard,Semifinals,3,Coric B.,4-6 4-6    ,2,2,Federer R.,19,2,1815,6900,3.4,1.33
50070,Shanghai Masters,14/10/2018,Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,6-3 6-4    ,2,2,Coric B.,3,19,6445,1815,1.12,6.0
50071,European Open,15/10/2018,ATP250,Indoor,Hard,1st Round,3,Pospisil V.,3-6 5-7    ,2,2,Mayer L.,79,53,706,930,1.66,2.1
50072,European Open,15/10/2018,ATP250,Indoor,Hard,1st Round,3,Mcdonald M.,6-1 7-6    ,2,2,Jarry N.,84,43,681,1110,1.9,1.8
50073,European Open,15/10/2018,ATP250,Indoor,Hard,1st Round,3,Vesely J.,4-6 4-6    ,2,2,Munar J.,93,80,600,698,1.72,2.0
50074,European Open,15/10/2018,ATP250,Indoor,Hard,1st Round,3,Lopez F.,6-4 7-6    ,2,2,Tiafoe F.,70,45,770,1055,2.62,1.44
50075,European Open,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,6-7 6-7    ,2,2,Haase R.,97,48,588,1045,1.9,1.8
50076,European Open,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Struff J.L.,6-2 6-3    ,2,2,Lestienne C.,58,154,910,375,1.5,2.5
50077,European Open,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Ramos-Vinolas A.,4-6 4-6    ,2,2,Robert S.,64,158,805,361,1.5,2.5
50078,European Open,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Simon G.,6-0 6-4    ,2,2,Stakhovsky S.,32,150,1265,389,1.33,3.25
50079,European Open,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,5-7 7-5 6-7   ,3,4,Pella G.,75,65,740,797,1.53,2.37
50080,European Open,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Monfils G.,6-0 6-3    ,2,2,Bemelmans R.,38,110,1160,524,1.36,3.0
50081,European Open,17/10/2018,ATP250,Indoor,Hard,1st Round,3,Caruso S.,6-7 7-5 1-6   ,3,4,Bhambri Y.,167,100,330,582,1.4,2.75
50082,European Open,17/10/2018,ATP250,Indoor,Hard,1st Round,3,Norrie C.,6-3 6-2    ,2,2,Granollers M.,87,95,633,596,1.83,1.83
50083,European Open,17/10/2018,ATP250,Indoor,Hard,2nd Round,3,Simon G.,1-6 1-6    ,2,2,Mcdonald M.,32,84,1265,681,1.44,2.62
50084,European Open,17/10/2018,ATP250,Indoor,Hard,2nd Round,3,Struff J.L.,6-1 3-6 7-6   ,3,4,Lopez F.,58,70,910,770,1.5,2.5
50085,European Open,17/10/2018,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,3-6 6-4 3-6   ,3,4,Vesely J.,28,93,1535,600,1.25,3.75
50086,European Open,17/10/2018,ATP250,Indoor,Hard,2nd Round,3,Pospisil V.,7-6 7-5    ,2,2,Raonic M.,79,20,706,1810,4.0,1.22
50087,European Open,18/10/2018,ATP250,Indoor,Hard,2nd Round,3,Schwartzman D.,6-7 7-6 5-7   ,3,4,Norrie C.,17,87,1940,633,1.57,2.25
50088,European Open,18/10/2018,ATP250,Indoor,Hard,2nd Round,3,Ivashka I.,6-3 6-7 7-5   ,3,4,Caruso S.,97,167,588,330,1.25,3.75
50089,European Open,18/10/2018,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,4-6 6-3 4-6   ,3,4,Tsonga J.W.,38,75,1160,740,1.53,2.37
50090,European Open,18/10/2018,ATP250,Indoor,Hard,2nd Round,3,Edmund K.,6-0 6-2    ,2,2,Ramos-Vinolas A.,15,64,2125,805,1.2,4.33
50091,European Open,19/10/2018,ATP250,Indoor,Hard,Quarterfinals,3,Schwartzman D.,4-6 3-6    ,2,2,Simon G.,17,32,1940,1265,2.5,1.53
50092,European Open,19/10/2018,ATP250,Indoor,Hard,Quarterfinals,3,Gasquet R.,6-4 6-7 7-6   ,3,4,Struff J.L.,28,58,1535,910,1.53,2.5
50093,European Open,19/10/2018,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,5-7 4-6    ,2,2,Pospisil V.,38,79,1160,706,1.61,2.3
50094,European Open,20/10/2018,ATP250,Indoor,Hard,Semifinals,3,Monfils G.,6-3 6-4    ,2,2,Schwartzman D.,38,17,1160,1940,1.66,2.2
50095,European Open,20/10/2018,ATP250,Indoor,Hard,Semifinals,3,Edmund K.,3-6 4-6    ,2,2,Gasquet R.,15,28,2125,1535,1.57,2.37
50096,European Open,21/10/2018,ATP250,Indoor,Hard,The Final,3,Edmund K.,3-6 7-6 7-6   ,3,4,Monfils G.,15,38,2125,1160,2.1,1.72
50097,Kremlin Cup,15/10/2018,ATP250,Indoor,Hard,1st Round,3,Bedene A.,7-5 4-6 6-7   ,3,4,Djere L.,72,86,760,646,1.22,4.0
50098,Kremlin Cup,15/10/2018,ATP250,Indoor,Hard,1st Round,3,Rosol L.,6-3 4-6 6-4   ,3,4,Berrettini M.,172,52,327,932,3.0,1.36
50099,Kremlin Cup,15/10/2018,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,6-3 4-6 6-7   ,3,4,Karlovskiy E.,49,218,1030,254,1.4,2.75
50100,Kremlin Cup,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,6-1 6-7 6-2   ,3,4,Dzumhur D.,217,39,255,1145,2.25,1.57
50101,Kremlin Cup,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,4-6 6-7    ,2,2,Kukushkin M.,105,73,563,750,2.75,1.4
50102,Kremlin Cup,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Basic M.,7-6 6-2    ,2,2,Jaziri M.,76,54,729,923,2.0,1.72
50103,Kremlin Cup,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Paire B.,6-7 6-2 1-6   ,3,4,Zverev M.,57,71,910,765,1.5,2.5
50104,Kremlin Cup,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Lajovic D.,6-4 2-6 6-3   ,3,4,Horansky F.,50,215,950,257,1.18,4.5
50105,Kremlin Cup,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Seppi A.,1-6 6-7    ,2,2,Klizan M.,46,47,1051,1048,2.5,1.5
50106,Kremlin Cup,16/10/2018,ATP250,Indoor,Hard,1st Round,3,Kyrgios N.,6-3 4-6 6-4   ,3,4,Rublev A.,37,78,1170,715,1.57,2.25
50107,Kremlin Cup,17/10/2018,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,3-6 4-6    ,2,2,Bublik A.,51,219,948,254,1.5,2.5
50108,Kremlin Cup,17/10/2018,ATP250,Indoor,Hard,2nd Round,3,Berankis R.,3-6 7-6 7-6   ,3,4,Bedene A.,107,72,545,760,2.25,1.57
50109,Kremlin Cup,17/10/2018,ATP250,Indoor,Hard,2nd Round,3,Gerasimov E.,4-6 4-6    ,2,2,Paire B.,217,57,255,910,2.2,1.61
50110,Kremlin Cup,17/10/2018,ATP250,Indoor,Hard,2nd Round,3,Khachanov K.,6-4 7-5    ,2,2,Rosol L.,26,172,1640,327,1.14,5.5
50111,Kremlin Cup,17/10/2018,ATP250,Indoor,Hard,2nd Round,3,Mannarino A.,2-6 3-6    ,2,2,Cecchinato M.,49,19,1030,1838,1.57,2.25
50112,Kremlin Cup,18/10/2018,ATP250,Indoor,Hard,2nd Round,3,Seppi A.,7-6 7-6    ,2,2,Herbert P.H.,46,51,1051,948,1.9,1.8
50113,Kremlin Cup,18/10/2018,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,5-7 4-6    ,2,2,Donskoy E.,34,105,1222,563,1.36,3.0
